year,month,station,municipality,region,province,monthly_mean_temp,monthly_max_temp,monthly_min_temp,rainfall
2003,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,20.2,27.7,12.7,38
2003,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,21.6,29.9,13.2,41
2003,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,21.5,29.6,13.3,63.5
2003,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15.6,22.2,8.9,46.5
2003,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9.4,13.5,5.4,85
2003,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.1,10.8,1.4,42.5
2003,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.6,6.5,-1.3,28.5
2004,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.3,7.9,-1.3,17
2004,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.9,9.1,-1.4,53.5
2004,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.4,9.1,-0.4,134
2004,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,7,12.4,1.5,137.5
2004,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9.4,14.8,4,193.5
2004,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,17.7,25.3,10.2,43
2004,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19,27.1,11,37
2004,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.4,27.7,11.1,51.5
2004,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,16.7,23.9,9.5,22.5
2004,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,12.4,18,6.7,40.5
2004,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,5,10.5,-0.5,12
2004,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,1.8,4.9,-1.3,42.5
2005,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,1.7,7.2,-3.9,2
2005,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,-0.8,3.8,-5.3,47.5
2005,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,5.4,11.5,-0.7,18
2005,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,8.5,14.6,2.5,28.5
2005,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.6,22,7.3,34.6
2005,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.1,26.6,11.7,101.5
2005,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,20.7,28.7,12.7,55
2005,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.6,27.7,11.5,1.5
2005,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.9,8.4,82.3
2005,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,11.4,16.9,6,33.5
2005,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.4,7.9,0.8,143.1
2005,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,1.7,5.6,-2.2,26.5
2006,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,0.6,4.3,-3,71.5
2006,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.1,7,-2.7,62
2006,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.7,11.7,1.7,26.5
2006,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,10,16.2,3.8,34.5
2006,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.2,21,7.4,29.5
2006,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,17.6,24.4,10.8,99.5
2006,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,21.4,29.4,13.5,13.4
2006,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,17.9,26.2,9.6,3.5
2006,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,16.6,23.1,10,79
2006,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,13.3,18.3,8.4,46
2006,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,8.2,12,4.3,30.3
2006,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.3,6.8,-2.2,22.7
2007,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.7,8.7,-1.3,23
2007,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,5,8.8,1.2,58.1
2007,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.6,9.1,0.1,51.5
2007,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,7.7,12.2,3.2,189.8
2007,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,11.8,17.2,6.3,40.3
2007,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15.8,22.2,9.5,35.3
2007,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.8,28.1,11.4,0.7
2007,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,18.5,25.8,11.3,130
2007,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15,21.4,8.7,48.5
2007,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9.5,14.4,4.5,54.1
2007,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,5.1,10.7,-0.6,10
2007,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.9,6.9,-1.1,83.8
2008,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.8,9.8,-0.2,30.6
2008,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.7,9.4,0,43.6
2008,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,5.6,11.2,0,40.4
2008,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,8.7,13.7,3.7,86.9
2008,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,10.9,15.7,6,132.2
2008,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15.2,21.2,9.2,80.3
2008,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.7,27.1,12.3,10.7
2008,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,20.3,28.1,12.5,14.8
2008,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.5,8.8,84.5
2008,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,10.1,14.6,5.6,152.9
2008,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.9,7.2,-1.5,60.7
2008,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.6,6.5,-1.3,28.6
2009,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,1.5,5.4,-2.5,78.1
2009,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.2,8.6,-2.2,27
2009,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.9,13,0.9,90.7
2009,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.7,11.6,1.8,91.1
2009,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.4,20.8,8.1,28.6
2009,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.1,26.3,11.8,2.2
2009,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,22,29.8,14.2,31.8
2009,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,21.9,29.7,14.1,27.3
2009,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.9,20.7,9,87.1
2009,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,12.6,18.4,6.9,42.5
2009,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,8.6,12.9,4.2,18
2009,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.3,7,-0.5,174.7
2010,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,1.7,4.8,-1.4,104.9
2010,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.4,5.8,-0.9,60.2
2010,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.5,8.9,0.2,63.8
2010,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9,14,4,94.9
2010,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9.8,15.1,4.5,107.3
2010,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.1,9.3,80.5
2010,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,21.5,29.1,14,12.7
2010,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,19.6,26.8,12.5,30.4
2010,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15.6,21.7,9.6,58.3
2010,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,9.6,15.4,3.9,64.9
2010,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.3,8.4,0.2,NA
2010,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,3.1,6.9,-0.7,49.7
2012,1,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,2.8,7.3,-1.7,24.5
2012,2,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,-0.4,5,-5.8,4.3
2012,3,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.4,12.9,-0.2,33.5
2012,4,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.9,11.3,2.5,57.4
2012,5,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,14.1,21.1,7.1,18.8
2012,6,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,20.3,28,12.5,22.5
2012,7,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,20.1,29.7,10.5,2.9
2012,8,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,23.7,31.8,15.6,0
2012,9,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,15.1,21.7,8.5,67.7
2012,10,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,12,17.2,6.7,107
2012,11,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,6.1,9.6,2.5,111.6
2012,12,CAMARENA DE LA SIERRA (DGA),CAMARENA DE LA SIERRA,GÚDAR-JAVALAMBRE,TERUEL ,4.2,8.6,-0.2,13.4
2010,1,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,0.8,3.4,-1.8,58
2010,2,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,1.5,4.4,-1.4,91.4
2010,3,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,3.5,7.3,-0.2,44
2010,4,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,8.5,12.9,4.1,85.6
2010,5,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,9.8,14.6,5,58.6
2010,6,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,14.8,19.7,9.8,102.4
2010,7,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,21.4,27.4,15.4,3.8
2010,8,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,19.7,25.4,13.9,40.2
2010,9,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,15.6,20.3,10.8,79.8
2010,10,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,10.2,14.4,5.9,49.2
2010,11,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,4.5,7.9,1.1,40.2
2010,12,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,3,6.3,-0.5,64.8
2012,1,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,3.7,7.4,0,NA
2012,2,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,0.2,4.6,-4.2,NA
2012,3,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,6.4,11.5,1.3,NA
2012,4,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,6.2,10.3,2.1,NA
2012,5,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,14.1,19.6,8.6,NA
2012,6,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,19.4,25.3,13.4,NA
2012,7,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,20.5,27.4,13.6,NA
2012,8,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,22.9,28.8,17,NA
2012,9,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,15.7,20.6,10.6,NA
2012,10,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,11.3,15.4,7.2,NA
2012,11,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,5.5,8.1,2.7,NA
2012,12,JABALOYAS,JABALOYAS,SIERRA DE ALBARRACÍN,TERUEL ,4.4,8,0.7,NA
2003,1,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,4.5,8.5,0.4,23.2
2003,2,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,4.1,8,0.1,77.3
2003,3,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,6.7,11.4,2,54.2
2003,4,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,8.6,13.6,3.6,105.2
2003,5,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,12.6,17.3,7.5,153.7
2003,6,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,19.8,25.1,14.4,72.9
2003,7,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,21.4,27.5,15.3,6.7
2003,8,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,21.9,28.1,15.7,21.4
2003,9,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,15.8,20.7,10.9,127
2003,10,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,10.2,13.7,6.7,57.9
2003,11,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,8,11.7,4.4,34.5
2003,12,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,4.2,7.4,1.1,31.8
2004,1,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,6.4,10.8,1.9,1.1
2004,2,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5,9.7,0.3,54.4
2004,3,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5.5,10,1.1,89.7
2004,4,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,8,13.1,2.9,83
2004,5,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,10,14.5,5.4,133.7
2004,6,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,17.9,23.9,11.9,57.3
2004,7,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,19.1,25.3,12.9,42
2004,8,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,20.1,26.4,13.7,18.3
2004,9,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,17.6,23.1,12,31.6
2004,10,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,13.4,18,8.8,28.1
2004,11,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,6.9,11.4,2.4,7.4
2004,12,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,3.7,6.4,0.9,17.1
2005,1,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,4,8.8,-0.8,30.1
2005,2,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,0.8,4.8,-3.3,45.5
2005,3,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,6.2,11.1,1.3,15.7
2005,4,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,8.5,13.4,3.6,25.6
2005,5,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.5,8.9,78.1
2005,6,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,18.6,24.8,12.4,61.8
2005,7,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,20.9,27.2,14.5,18.7
2005,8,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,19.8,26.4,13.2,37.8
2005,9,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,15.5,21.1,9.9,21.9
2005,10,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,12.7,16.8,8.5,47.3
2005,11,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5.4,8.8,2.1,129.7
2005,12,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,3.4,7.2,-0.4,18.5
2006,1,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,1.8,5.1,-1.4,63
2006,2,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,4.5,8.8,0.2,26.5
2006,3,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,7.7,11.9,3.4,17.4
2006,4,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,10.7,15.7,5.6,42.1
2006,5,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,14,19.4,8.7,66.6
2006,6,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,18.8,24.3,13.2,23.7
2006,7,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,22.6,28.7,16.4,43.7
2006,8,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,19.6,26.5,12.6,5
2006,9,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,16.8,21.9,11.7,47.3
2006,10,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,14.4,18.5,10.2,29.6
2006,11,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,9.3,12.5,6,58.3
2006,12,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5.1,9.2,1,4.6
2007,1,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,6.7,10.7,2.6,13.9
2007,2,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5.9,9.4,2.3,38
2007,3,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,5.8,10.3,1.4,19.4
2007,4,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,8,11.8,4.3,203.4
2007,5,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,13.5,18.8,8.2,32.4
2007,6,NOGUERUELAS  CUEVAS LABRADAS,NOGUERUELAS,GÚDAR-JAVALAMBRE,TERUEL ,16.7,21.6,11.8,31.3
